fecha,country,revenue_usd,total_transactions,sesiones
2016-08-09,Fiji,,,3
2016-08-09,Finland,,,1
2016-08-09,France,,,33
2016-08-09,Gabon,,,1
2016-08-09,Georgia,,,2
2016-08-09,Germany,,,54
2016-08-09,Ghana,,,2
2016-08-09,Greece,,,4
2016-08-09,Guatemala,,,4
2016-08-09,Honduras,,,1
2016-08-09,Hong Kong,,,16
2016-08-09,Hungary,,,6
2016-08-09,India,,,108
2016-08-09,Indonesia,,,29
2016-08-09,Iran,,,1
2016-08-09,Ireland,,,11
2016-08-09,Israel,,,19
2016-08-09,Italy,,,36
2016-08-09,Japan,,,61
2016-08-09,Jordan,,,13
2016-08-09,Kazakhstan,,,2
2016-08-09,Kenya,,,7
2016-08-09,Kosovo,,,5
2016-08-09,Kuwait,,,1
2016-08-09,Lebanon,,,2
2016-08-09,Macedonia (FYROM),,,8
2016-08-09,Malaysia,,,13
2016-08-09,Maldives,,,1
2016-08-09,Malta,,,5
2016-08-09,Mauritius,,,1
2016-08-09,Mexico,272.71,1,66
2016-08-09,Moldova,,,1
2016-08-09,Mongolia,,,1
2016-08-09,Morocco,,,5
2016-08-09,Mozambique,,,1
2016-08-09,Netherlands,,,24
2016-08-09,New Zealand,,,7
2016-08-09,Nigeria,,,4
2016-08-09,Norway,,,19
2016-08-09,Oman,,,1
2016-08-09,Pakistan,,,21
2016-08-09,Palestine,,,1
2016-08-09,Peru,,,44
2016-08-09,Philippines,,,52
2016-08-09,Poland,,,26
2016-08-09,Portugal,,,4
2016-08-09,Puerto Rico,,,1
2016-08-09,Qatar,,,2
2016-08-09,Romania,,,73
2016-08-09,Russia,,,53
2016-08-09,Réunion,,,2
2016-08-09,Saudi Arabia,,,17
2016-08-09,Senegal,,,2
2016-08-09,Serbia,,,12
2016-08-09,Singapore,,,11
2016-08-09,Slovakia,,,9
2016-08-09,Slovenia,,,2
2016-08-09,South Africa,,,2
2016-08-09,South Korea,,,12
2016-08-09,Spain,,,27
2016-08-09,Sri Lanka,,,4
2016-08-09,Sudan,,,7
2016-08-09,Suriname,,,3
2016-08-09,Sweden,,,9
2016-08-09,Switzerland,,,11
2016-08-09,Taiwan,,,30
2016-08-09,Thailand,,,38
2016-08-09,Togo,,,1
2016-08-09,Tunisia,,,10
2016-08-09,Turkey,,,152
2016-08-09,Ukraine,,,20
2016-08-09,United Arab Emirates,,,11
2016-08-09,United Kingdom,,,105
2016-08-09,United States,4756.16,40,1124
2016-08-09,Uruguay,,,7
2016-08-09,Uzbekistan,,,1
2016-08-09,Venezuela,493.0,2,14
2016-08-09,Vietnam,,,30
2016-08-10,(not set),,,5
2016-08-10,Albania,,,5
2016-08-10,Algeria,,,9
2016-08-10,Argentina,,,11
2016-08-10,Australia,,,43
2016-08-10,Austria,,,4
2016-08-10,Bahrain,,,3
2016-08-10,Bangladesh,,,4
2016-08-10,Belarus,,,3
2016-08-10,Belgium,,,12
2016-08-10,Bolivia,,,2
2016-08-10,Bosnia & Herzegovina,,,3
2016-08-10,Brazil,,,48
2016-08-10,Bulgaria,,,10
2016-08-10,Cambodia,,,1
2016-08-10,Canada,,,60
2016-08-10,Chile,,,8
2016-08-10,China,,,12
2016-08-10,Colombia,,,25
2016-08-10,Costa Rica,,,1
2016-08-10,Croatia,,,4
2016-08-10,Cyprus,,,2
2016-08-10,Czechia,,,5
2016-08-10,Denmark,,,8
2016-08-10,Dominican Republic,,,6
2016-08-10,Ecuador,,,10
2016-08-10,Egypt,,,8
2016-08-10,El Salvador,,,1
2016-08-10,Estonia,,,1
2016-08-10,Fiji,,,1
2016-08-10,Finland,,,6
2016-08-10,France,,,24
2016-08-10,Gabon,,,1
2016-08-10,Georgia,,,1
2016-08-10,Germany,,,63
2016-08-10,Ghana,,,1
2016-08-10,Greece,,,8
2016-08-10,Guatemala,,,2
2016-08-10,Hong Kong,,,22
2016-08-10,Hungary,,,15
2016-08-10,India,,,115
2016-08-10,Indonesia,,,24
2016-08-10,Iraq,,,1
2016-08-10,Ireland,,,16
2016-08-10,Israel,,,9
2016-08-10,Italy,,,37
2016-08-10,Japan,,,46
2016-08-10,Jordan,,,16
2016-08-10,Kazakhstan,,,3
2016-08-10,Kenya,,,1
2016-08-10,Kosovo,,,4
2016-08-10,Kuwait,,,2
2016-08-10,Lebanon,,,1
2016-08-10,Lithuania,,,2
2016-08-10,Macau,,,1
2016-08-10,Macedonia (FYROM),,,3
2016-08-10,Madagascar,,,1
2016-08-10,Malaysia,,,11
2016-08-10,Maldives,,,1
2016-08-10,Malta,,,3
2016-08-10,Mauritius,,,3
2016-08-10,Mexico,,,53
2016-08-10,Mongolia,,,1
2016-08-10,Morocco,,,3
2016-08-10,Mozambique,,,1
2016-08-10,Netherlands,,,27
2016-08-10,New Zealand,,,4
2016-08-10,Nigeria,,,2
2016-08-10,Norway,,,4
2016-08-10,Oman,,,2
2016-08-10,Pakistan,,,11
2016-08-10,Panama,,,2
2016-08-10,Peru,,,33
2016-08-10,Philippines,,,46
2016-08-10,Poland,,,26
2016-08-10,Portugal,,,1
2016-08-10,Qatar,,,2
2016-08-10,Romania,,,56
2016-08-10,Russia,,,42
2016-08-10,Saudi Arabia,,,12
2016-08-10,Serbia,,,9
2016-08-10,Singapore,,,17
2016-08-10,Slovakia,,,4
2016-08-10,Slovenia,,,3
2016-08-10,South Africa,,,7
2016-08-10,South Korea,,,13
2016-08-10,Spain,,,24
2016-08-10,Sri Lanka,,,3
2016-08-10,Sudan,,,2
2016-08-10,Sweden,,,16
2016-08-10,Switzerland,,,8
2016-08-10,Taiwan,,,32
2016-08-10,Tajikistan,,,1
2016-08-10,Thailand,,,24
2016-08-10,Tunisia,,,8
2016-08-10,Turkey,,,134
2016-08-10,Ukraine,,,25
2016-08-10,United Arab Emirates,,,18
2016-08-10,United Kingdom,,,88
2016-08-10,United States,4550.21,46,1148
2016-08-10,Uruguay,,,3
2016-08-10,Venezuela,,,11
2016-08-10,Vietnam,,,73
2016-08-11,(not set),,,5
2016-08-11,Albania,,,1
2016-08-11,Algeria,,,6
2016-08-11,Argentina,,,8
2016-08-11,Armenia,,,2
2016-08-11,Australia,,,28
2016-08-11,Austria,,,7
2016-08-11,Bahrain,,,3
2016-08-11,Bangladesh,,,7
2016-08-11,Belarus,,,1
2016-08-11,Belgium,,,12
2016-08-11,Belize,,,1
2016-08-11,Bosnia & Herzegovina,,,7
2016-08-11,Brazil,,,42
2016-08-11,Bulgaria,,,9
2016-08-11,Cambodia,,,1
2016-08-11,Cameroon,,,1
2016-08-11,Canada,,,55
2016-08-11,Chile,,,12
2016-08-11,China,,,11
2016-08-11,Colombia,,,16
2016-08-11,Costa Rica,,,1
2016-08-11,Croatia,,,4
2016-08-11,Cyprus,,,2
2016-08-11,Czechia,,,9
2016-08-11,Denmark,,,6
2016-08-11,Dominican Republic,,,10
2016-08-11,Ecuador,,,8
2016-08-11,Egypt,,,8
2016-08-11,El Salvador,,,1
2016-08-11,Finland,,,2
2016-08-11,France,,,18
2016-08-11,French Guiana,,,2
2016-08-11,Gabon,,,1
2016-08-11,Georgia,,,2
2016-08-11,Germany,,,50
2016-08-11,Ghana,,,4
2016-08-11,Guatemala,,,4
2016-08-11,Guinea-Bissau,,,1
2016-08-11,Honduras,,,2
2016-08-11,Hong Kong,,,13
2016-08-11,Hungary,,,6
2016-08-11,Iceland,,,1
2016-08-11,India,,,117
2016-08-11,Indonesia,,,30
2016-08-11,Iraq,,,3
2016-08-11,Ireland,,,22
2016-08-11,Israel,,,29
2016-08-11,Italy,,,22
2016-08-11,Jamaica,,,1
2016-08-11,Japan,,,48
2016-08-11,Jordan,,,5
2016-08-11,Kazakhstan,,,2
2016-08-11,Kenya,,,2
2016-08-11,Kosovo,,,3
2016-08-11,Kuwait,,,3
2016-08-11,Lebanon,,,3
2016-08-11,Lithuania,,,2
2016-08-11,Luxembourg,,,1
2016-08-11,Macedonia (FYROM),,,8
2016-08-11,Malaysia,,,18
2016-08-11,Maldives,,,1
2016-08-11,Malta,,,1
2016-08-11,Mauritius,,,1
2016-08-11,Mexico,,,38
2016-08-11,Mongolia,,,1
2016-08-11,Morocco,,,5
2016-08-11,Mozambique,,,1
2016-08-11,Myanmar (Burma),,,1
2016-08-11,Netherlands,,,23
2016-08-11,New Zealand,,,5
2016-08-11,Nigeria,,,2
2016-08-11,Norway,,,5
2016-08-11,Oman,,,5
2016-08-11,Pakistan,,,10
2016-08-11,Peru,,,35
2016-08-11,Philippines,,,47
2016-08-11,Poland,,,31
2016-08-11,Portugal,,,4
2016-08-11,Puerto Rico,,,2
2016-08-11,Romania,,,80
2016-08-11,Russia,,,30
2016-08-11,Saudi Arabia,,,10
2016-08-11,Senegal,,,2
2016-08-11,Serbia,,,9
2016-08-11,Singapore,,,6
2016-08-11,Slovakia,,,5
2016-08-11,Slovenia,,,1
2016-08-11,South Africa,,,5
2016-08-11,South Korea,,,13
2016-08-11,Spain,,,9
2016-08-11,Sri Lanka,,,2
2016-08-11,Sudan,,,3
2016-08-11,Sweden,,,16
2016-08-11,Switzerland,98.49,1,16
2016-08-11,Taiwan,,,24
2016-08-11,Thailand,,,29
2016-08-11,Tunisia,,,8
2016-08-11,Turkey,,,141
2016-08-11,Ukraine,,,19
2016-08-11,United Arab Emirates,,,8
2016-08-11,United Kingdom,,,86
2016-08-11,United States,9310.17,50,1160
2016-08-11,Uruguay,,,4
2016-08-11,Venezuela,,,11
2016-08-11,Vietnam,,,42
2016-08-11,Yemen,,,1
2016-08-12,(not set),,,7
2016-08-12,Albania,,,5
2016-08-12,Algeria,,,6
2016-08-12,Argentina,,,4
2016-08-12,Aruba,,,1
2016-08-12,Australia,,,19
2016-08-12,Austria,,,7
2016-08-12,Bangladesh,,,6
2016-08-12,Belarus,,,5
2016-08-12,Belgium,,,7
2016-08-12,Bolivia,,,1
2016-08-12,Bosnia & Herzegovina,,,5
2016-08-12,Brazil,,,49
2016-08-12,Bulgaria,,,9
2016-08-12,Cambodia,,,2
2016-08-12,Canada,109.0,1,35
2016-08-12,Chile,,,6
2016-08-12,China,,,10
2016-08-12,Colombia,,,21
2016-08-12,Costa Rica,,,2
2016-08-12,Croatia,,,3
2016-08-12,Cyprus,,,2
2016-08-12,Czechia,,,12
2016-08-12,Côte d’Ivoire,,,1
2016-08-12,Denmark,,,3
2016-08-12,Dominican Republic,,,5
2016-08-12,Ecuador,,,6
2016-08-12,Egypt,,,9
2016-08-12,El Salvador,,,2
2016-08-12,Finland,,,4
2016-08-12,France,,,32
2016-08-12,Georgia,,,1
2016-08-12,Germany,,,35
2016-08-12,Ghana,,,4
2016-08-12,Greece,,,9
2016-08-12,Guatemala,,,6
2016-08-12,Honduras,,,1
2016-08-12,Hong Kong,,,3
2016-08-12,Hungary,,,4
2016-08-12,Iceland,,,1
2016-08-12,India,,,79
2016-08-12,Indonesia,,,23
2016-08-12,Iraq,,,2
2016-08-12,Ireland,,,16
2016-08-12,Israel,,,11
2016-08-12,Italy,,,30
2016-08-12,Japan,,,43
2016-08-12,Jordan,,,1
2016-08-12,Kenya,,,6
2016-08-12,Kosovo,,,2
2016-08-12,Lebanon,,,2
2016-08-12,Lithuania,,,3
2016-08-12,Macedonia (FYROM),,,7
2016-08-12,Malaysia,,,8
2016-08-12,Maldives,,,2
2016-08-12,Malta,,,1
2016-08-12,Mauritania,,,1
2016-08-12,Mauritius,,,1
2016-08-12,Mexico,,,43
2016-08-12,Moldova,,,1
2016-08-12,Mongolia,,,2
2016-08-12,Morocco,,,7
2016-08-12,Mozambique,,,1
2016-08-12,Nepal,,,1
2016-08-12,Netherlands,,,19
2016-08-12,New Zealand,,,6
2016-08-12,Nicaragua,,,2
2016-08-12,Nigeria,,,4
2016-08-12,Norway,,,4
2016-08-12,Pakistan,,,19
2016-08-12,Panama,,,1
2016-08-12,Peru,,,22
2016-08-12,Philippines,,,59
2016-08-12,Poland,,,20
2016-08-12,Portugal,,,6
2016-08-12,Qatar,,,3
2016-08-12,Romania,,,31
2016-08-12,Russia,,,40
2016-08-12,Réunion,,,2
2016-08-12,Saudi Arabia,,,7
2016-08-12,Senegal,,,2
2016-08-12,Serbia,,,5
2016-08-12,Singapore,,,11
2016-08-12,Slovakia,,,1
2016-08-12,Slovenia,,,3
2016-08-12,South Africa,,,15
2016-08-12,South Korea,,,23
2016-08-12,Spain,,,22
2016-08-12,Sri Lanka,,,3
2016-08-12,Sudan,,,5
2016-08-12,Sweden,,,11
2016-08-12,Switzerland,,,13
2016-08-12,Taiwan,,,27
2016-08-12,Thailand,,,32
2016-08-12,Togo,,,1
2016-08-12,Trinidad & Tobago,,,1
2016-08-12,Tunisia,,,9
2016-08-12,Turkey,,,100
2016-08-12,Ukraine,,,9
2016-08-12,United Arab Emirates,,,11
2016-08-12,United Kingdom,,,72
2016-08-12,United States,8555.01,70,1310
2016-08-12,Uruguay,,,1
2016-08-12,Venezuela,144.03,2,8
2016-08-12,Vietnam,,,36
2016-08-13,(not set),,,4
2016-08-13,Albania,,,4
2016-08-13,Algeria,,,4
2016-08-13,Andorra,,,1
2016-08-13,Argentina,,,9
2016-08-13,Armenia,,,1
2016-08-13,Australia,,,25
2016-08-13,Austria,,,2
2016-08-13,Azerbaijan,,,1
2016-08-13,Bahrain,,,1
2016-08-13,Bangladesh,,,6
2016-08-13,Belarus,,,1
2016-08-13,Belgium,,,4
2016-08-13,Bosnia & Herzegovina,,,8
2016-08-13,Brazil,,,27
2016-08-13,Bulgaria,,,5
2016-08-13,Cambodia,,,3
2016-08-13,Canada,,,34
2016-08-13,Chile,,,4
2016-08-13,China,,,7
2016-08-13,Colombia,,,11
2016-08-13,Costa Rica,,,4
2016-08-13,Croatia,,,5
2016-08-13,Cyprus,,,1
2016-08-13,Czechia,,,3
2016-08-13,Denmark,,,4
2016-08-13,Dominican Republic,,,2
2016-08-13,Ecuador,,,6
2016-08-13,Egypt,,,5
2016-08-13,El Salvador,,,1
2016-08-13,Finland,,,1
2016-08-13,France,,,18
2016-08-13,Germany,,,31
2016-08-13,Ghana,,,1
2016-08-13,Greece,,,4
2016-08-13,Guatemala,,,4
2016-08-13,Hong Kong,,,5
2016-08-13,Hungary,,,4
2016-08-13,Iceland,,,1
2016-08-13,India,,,94
2016-08-13,Indonesia,,,20
2016-08-13,Iraq,,,4
2016-08-13,Ireland,,,6
2016-08-13,Israel,,,19
2016-08-13,Italy,,,28
2016-08-13,Jamaica,,,1
2016-08-13,Japan,,,31
2016-08-13,Jordan,,,4
2016-08-13,Kazakhstan,,,1
2016-08-13,Kenya,,,2
2016-08-13,Kosovo,,,1
2016-08-13,Kuwait,,,2
2016-08-13,Lithuania,,,1
2016-08-13,Macau,,,1
2016-08-13,Macedonia (FYROM),,,6
2016-08-13,Malaysia,,,13
2016-08-13,Maldives,,,2
2016-08-13,Mexico,,,32
2016-08-13,Morocco,,,2
2016-08-13,Mozambique,,,1
2016-08-13,Myanmar (Burma),,,1
2016-08-13,Nepal,,,1
2016-08-13,Netherlands,,,19
2016-08-13,New Zealand,,,2
2016-08-13,Nigeria,,,1
2016-08-13,Norway,,,6
2016-08-13,Oman,,,2
2016-08-13,Pakistan,,,15
2016-08-13,Palestine,,,1
2016-08-13,Panama,,,1
2016-08-13,Peru,,,27
2016-08-13,Philippines,,,34
2016-08-13,Poland,,,16
2016-08-13,Portugal,,,3
2016-08-13,Qatar,,,1
2016-08-13,Romania,,,20
2016-08-13,Russia,,,38
2016-08-13,Saudi Arabia,,,15
2016-08-13,Serbia,,,11
2016-08-13,Singapore,,,11
2016-08-13,Slovakia,,,4
2016-08-13,Slovenia,,,1
2016-08-13,South Africa,,,4
2016-08-13,South Korea,,,8
2016-08-13,Spain,,,15
2016-08-13,Sudan,,,6
2016-08-13,Sweden,,,7
2016-08-13,Switzerland,,,5
2016-08-13,Taiwan,,,16
2016-08-13,Tanzania,,,2
2016-08-13,Thailand,,,31
2016-08-13,Tunisia,,,9
2016-08-13,Turkey,,,98
2016-08-13,Ukraine,,,12
2016-08-13,United Arab Emirates,,,11
2016-08-13,United Kingdom,,,53
2016-08-13,United States,2347.05,14,510
2016-08-13,Uruguay,,,1
2016-08-13,Venezuela,342.02,1,6
2016-08-13,Vietnam,,,39
2016-08-14,(not set),,,9
2016-08-14,Albania,,,1
2016-08-14,Algeria,,,6
2016-08-14,Argentina,,,8
2016-08-14,Australia,,,29
2016-08-14,Austria,,,3
2016-08-14,Azerbaijan,,,2
2016-08-14,Bangladesh,,,7
2016-08-14,Barbados,,,3
2016-08-14,Belarus,,,2
2016-08-14,Belgium,,,4
2016-08-14,Bolivia,,,1
2016-08-14,Bosnia & Herzegovina,,,3
2016-08-14,Brazil,,,14
2016-08-14,Bulgaria,,,5
2016-08-14,Cambodia,,,3
2016-08-14,Canada,,,49
2016-08-14,Chile,,,7
2016-08-14,China,,,4
2016-08-14,Colombia,,,15
2016-08-14,Costa Rica,,,4
2016-08-14,Croatia,,,3
2016-08-14,Cyprus,,,3
2016-08-14,Czechia,,,7
2016-08-14,Côte d’Ivoire,,,1
2016-08-14,Denmark,,,6
2016-08-14,Dominican Republic,,,5
2016-08-14,Ecuador,,,7
2016-08-14,Egypt,,,7
2016-08-14,Fiji,,,1
2016-08-14,Finland,,,3
2016-08-14,France,,,22
2016-08-14,Georgia,,,2
2016-08-14,Germany,,,35
2016-08-14,Ghana,,,2
2016-08-14,Greece,,,5
2016-08-14,Hong Kong,,,17
2016-08-14,Hungary,,,4
2016-08-14,India,,,87
2016-08-14,Indonesia,,,19
2016-08-14,Iraq,,,6
2016-08-14,Ireland,,,11
2016-08-14,Israel,,,52
2016-08-14,Italy,,,22
2016-08-14,Japan,,,49
2016-08-14,Jordan,,,3
2016-08-14,Kazakhstan,,,1
2016-08-14,Kenya,,,2
2016-08-14,Kosovo,,,1
2016-08-14,Kuwait,,,1
2016-08-14,Lithuania,,,3
2016-08-14,Macedonia (FYROM),,,7
2016-08-14,Malaysia,,,13
2016-08-14,Martinique,,,1
2016-08-14,Mexico,,,27
2016-08-14,Moldova,,,1
2016-08-14,Mongolia,,,2
2016-08-14,Morocco,,,4
2016-08-14,Myanmar (Burma),,,2
2016-08-14,Nepal,,,1
2016-08-14,Netherlands,,,13
2016-08-14,New Zealand,,,6
2016-08-14,Nigeria,,,4
2016-08-14,Norway,,,1
2016-08-14,Pakistan,,,12
2016-08-14,Palestine,,,2
2016-08-14,Peru,,,21
2016-08-14,Philippines,,,46
2016-08-14,Poland,,,11
2016-08-14,Portugal,,,3
2016-08-14,Puerto Rico,,,2
2016-08-14,Qatar,,,1
2016-08-14,Romania,,,13
2016-08-14,Russia,,,39
2016-08-14,Saudi Arabia,,,20
2016-08-14,Senegal,,,1
2016-08-14,Serbia,,,12
2016-08-14,Singapore,,,26
2016-08-14,Slovakia,,,7
2016-08-14,Slovenia,,,1
2016-08-14,South Africa,,,6
2016-08-14,South Korea,,,11
2016-08-14,Spain,,,12
2016-08-14,Sri Lanka,,,3
2016-08-14,Sweden,,,7
2016-08-14,Switzerland,,,10
2016-08-14,Taiwan,,,20
2016-08-14,Tanzania,,,2
2016-08-14,Thailand,,,34
2016-08-14,Tunisia,,,4
2016-08-14,Turkey,,,91
2016-08-14,Ukraine,,,21
2016-08-14,United Arab Emirates,,,11
2016-08-14,United Kingdom,,,82
2016-08-14,United States,3975.54,23,573
2016-08-14,Uruguay,,,1
2016-08-14,Venezuela,691.05,5,11
2016-08-14,Vietnam,,,37
2016-08-15,(not set),,,4
2016-08-15,Afghanistan,,,1
2016-08-15,Albania,,,7
2016-08-15,Algeria,,,8
2016-08-15,Argentina,,,13
2016-08-15,Armenia,,,1
2016-08-15,Australia,,,29
2016-08-15,Austria,,,6
2016-08-15,Azerbaijan,,,1
2016-08-15,Bahrain,,,2
2016-08-15,Bangladesh,,,5
2016-08-15,Belarus,,,1
2016-08-15,Belgium,,,2
2016-08-15,Bolivia,,,2
2016-08-15,Bosnia & Herzegovina,,,3
2016-08-15,Brazil,,,50
2016-08-15,Bulgaria,,,7
2016-08-15,Cambodia,,,2
2016-08-15,Canada,15.15,1,96
2016-08-15,Chile,,,2
2016-08-15,China,,,10
2016-08-15,Colombia,,,13
2016-08-15,Costa Rica,,,5
2016-08-15,Croatia,,,4
2016-08-15,Curaçao,208.33,1,1
2016-08-15,Cyprus,,,3
2016-08-15,Czechia,,,14
2016-08-15,Denmark,27.0,1,13
2016-08-15,Dominican Republic,,,1
2016-08-15,Ecuador,,,9
2016-08-15,Egypt,,,10
2016-08-15,El Salvador,,,4
2016-08-15,Finland,,,5
2016-08-15,France,,,18
2016-08-15,Georgia,,,1
2016-08-15,Germany,33.65,1,46
2016-08-15,Ghana,,,1
2016-08-15,Greece,,,7
2016-08-15,Guatemala,,,3
2016-08-15,Haiti,,,1
2016-08-15,Hong Kong,,,27
2016-08-15,Hungary,,,3
2016-08-15,India,,,91
2016-08-15,Indonesia,,,20
2016-08-15,Iraq,,,1
2016-08-15,Ireland,,,25
2016-08-15,Israel,,,61
2016-08-15,Italy,,,32
2016-08-15,Japan,,,49
2016-08-15,Jordan,,,3
2016-08-15,Kenya,,,3
2016-08-15,Kosovo,,,2
2016-08-15,Kuwait,,,4
2016-08-15,Laos,,,2
2016-08-15,Latvia,,,3
2016-08-15,Lebanon,,,3
2016-08-15,Lithuania,,,3
2016-08-15,Macedonia (FYROM),,,3
2016-08-15,Malaysia,,,16
2016-08-15,Mexico,,,49
2016-08-15,Moldova,,,1
2016-08-15,Mongolia,,,2
2016-08-15,Morocco,,,4
2016-08-15,Mozambique,,,2
2016-08-15,Nepal,,,1
2016-08-15,Netherlands,,,37
2016-08-15,New Zealand,,,7
2016-08-15,Nigeria,,,1
2016-08-15,Norway,,,6
2016-08-15,Pakistan,,,13
2016-08-15,Panama,,,2
2016-08-15,Peru,,,35
2016-08-15,Philippines,,,46
2016-08-15,Poland,,,10
2016-08-15,Portugal,,,1
2016-08-15,Puerto Rico,,,2
2016-08-15,Qatar,,,2
2016-08-15,Romania,,,18
2016-08-15,Russia,,,39
2016-08-15,Saudi Arabia,,,14
2016-08-15,Serbia,,,7
2016-08-15,Seychelles,,,1
2016-08-15,Singapore,,,19
2016-08-15,Slovakia,,,5
2016-08-15,Slovenia,,,1
2016-08-15,South Africa,,,10
2016-08-15,South Korea,,,18
2016-08-15,Spain,,,10
2016-08-15,Sri Lanka,,,5
2016-08-15,Sudan,,,3
2016-08-15,Sweden,,,16
2016-08-15,Switzerland,,,27
2016-08-15,Taiwan,136.58,1,33
2016-08-15,Tanzania,,,2
2016-08-15,Thailand,,,39
2016-08-15,Tunisia,,,9
2016-08-15,Turkey,,,95
2016-08-15,Uganda,,,2
2016-08-15,Ukraine,,,21
2016-08-15,United Arab Emirates,,,21
2016-08-15,United Kingdom,,,96
2016-08-15,United States,6027.92,60,1493
2016-08-15,Uruguay,,,2
2016-08-15,Venezuela,298.68,3,14
2016-08-15,Vietnam,,,39
2016-08-15,Zimbabwe,,,1
2016-08-16,(not set),,,6
2016-08-16,Albania,,,1
2016-08-16,Algeria,,,4
2016-08-16,Angola,,,1
2016-08-16,Argentina,,,18
2016-08-16,Armenia,,,1
2016-08-16,Australia,,,34
2016-08-16,Austria,,,5
2016-08-16,Azerbaijan,,,1
2016-08-16,Bahrain,,,1
2016-08-16,Bangladesh,,,10
2016-08-16,Belarus,,,1
2016-08-16,Belgium,,,14
2016-08-16,Belize,,,1
2016-08-16,Bolivia,,,2
2016-08-16,Bosnia & Herzegovina,,,3
2016-08-16,Brazil,,,64
2016-08-16,Bulgaria,,,6
2016-08-16,Cambodia,,,2
2016-08-16,Cameroon,,,1
2016-08-16,Canada,152.91,2,55
2016-08-16,Chile,,,6
2016-08-16,China,,,5
2016-08-16,Colombia,,,20
2016-08-16,Costa Rica,,,2
2016-08-16,Croatia,,,2
2016-08-16,Cyprus,,,2
2016-08-16,Czechia,,,12
2016-08-16,Denmark,,,9
2016-08-16,Dominican Republic,,,5
2016-08-16,Ecuador,,,5
2016-08-16,Egypt,,,4
2016-08-16,Estonia,,,1
2016-08-16,Finland,,,5
2016-08-16,France,,,26
2016-08-16,Georgia,,,2
2016-08-16,Germany,,,60
2016-08-16,Ghana,,,2
2016-08-16,Greece,,,6
2016-08-16,Guatemala,,,7
2016-08-16,Honduras,,,1
2016-08-16,Hong Kong,61.77,1,17
2016-08-16,Hungary,,,7
2016-08-16,India,,,104
2016-08-16,Indonesia,,,27
2016-08-16,Iraq,,,2
2016-08-16,Ireland,,,11
2016-08-16,Israel,,,16
2016-08-16,Italy,,,27
2016-08-16,Japan,,,78
2016-08-16,Jordan,,,3
2016-08-16,Kenya,,,3
2016-08-16,Kosovo,,,1
2016-08-16,Kuwait,,,4
2016-08-16,Laos,,,1
2016-08-16,Latvia,,,2
2016-08-16,Lebanon,,,4
2016-08-16,Libya,,,1
2016-08-16,Macedonia (FYROM),,,4
2016-08-16,Malaysia,,,12
2016-08-16,Mauritius,,,1
2016-08-16,Mexico,,,56
2016-08-16,Moldova,,,1
2016-08-16,Mongolia,,,2
2016-08-16,Morocco,,,4
2016-08-16,Myanmar (Burma),,,1
2016-08-16,Netherlands,,,21
2016-08-16,New Zealand,,,2
2016-08-16,Nicaragua,,,1
2016-08-16,Nigeria,,,1
2016-08-16,Norway,,,4
2016-08-16,Oman,,,1
2016-08-16,Pakistan,,,15
2016-08-16,Palestine,,,1
2016-08-16,Panama,,,1
2016-08-16,Paraguay,,,1
2016-08-16,Peru,,,42
2016-08-16,Philippines,,,44
2016-08-16,Poland,,,67
2016-08-16,Portugal,,,3
2016-08-16,Puerto Rico,,,1
2016-08-16,Qatar,,,2
2016-08-16,Romania,,,27
2016-08-16,Russia,,,35
2016-08-16,Saudi Arabia,,,16
2016-08-16,Serbia,,,12
2016-08-16,Singapore,,,29
2016-08-16,Slovakia,,,6
2016-08-16,Slovenia,,,3
2016-08-16,South Africa,,,6
2016-08-16,South Korea,,,11
2016-08-16,Spain,,,16
2016-08-16,Sri Lanka,,,3
2016-08-16,Sudan,,,5
2016-08-16,Sweden,,,31
2016-08-16,Switzerland,,,12
2016-08-16,Taiwan,,,29
2016-08-16,Tanzania,,,1
2016-08-16,Thailand,,,34
2016-08-16,Tunisia,,,8
2016-08-16,Turkey,,,116
2016-08-16,Uganda,,,1
2016-08-16,Ukraine,,,20
2016-08-16,United Arab Emirates,,,11
2016-08-16,United Kingdom,,,83
2016-08-16,United States,6529.13,59,1292
2016-08-16,Venezuela,32.89,1,12
2016-08-16,Vietnam,,,45
2016-08-17,(not set),,,8
2016-08-17,Albania,,,4
2016-08-17,Algeria,,,7
2016-08-17,Argentina,,,12
2016-08-17,Australia,,,27
2016-08-17,Austria,,,5
2016-08-17,Azerbaijan,,,2
2016-08-17,Bahrain,,,1
2016-08-17,Bangladesh,,,4
2016-08-17,Belarus,,,6
2016-08-17,Belgium,,,14
2016-08-17,Bolivia,,,1
2016-08-17,Bosnia & Herzegovina,,,5
2016-08-17,Brazil,,,77
2016-08-17,Brunei,,,1
2016-08-17,Bulgaria,,,9
2016-08-17,Cambodia,,,2
2016-08-17,Cameroon,,,1
2016-08-17,Canada,1500.47,2,65
2016-08-17,Chile,,,4
2016-08-17,China,,,9
2016-08-17,Colombia,,,20
2016-08-17,Costa Rica,,,1
2016-08-17,Croatia,,,6
2016-08-17,Cyprus,,,2
2016-08-17,Czechia,,,10
2016-08-17,Côte d’Ivoire,,,1
2016-08-17,Denmark,,,9
2016-08-17,Djibouti,,,1
2016-08-17,Dominican Republic,,,4
2016-08-17,Ecuador,,,3
2016-08-17,Egypt,,,5
2016-08-17,Estonia,,,1
2016-08-17,Faroe Islands,,,2
2016-08-17,Fiji,,,2
2016-08-17,Finland,,,4
2016-08-17,France,,,30
